label,orbital_period,transit_duration,transit_duration_err1,transit_duration_err2,transit_depth,transit_depth_err1,transit_depth_err2,planet_radius,planet_radius_err1,planet_radius_err2,equi_temp,stellar_temp,stellar_temp_err1,stellar_temp_err2,stellar_radius,stellar_radius_err1,stellar_radius_err2
0.0,0.445275074,2.276,0.902,-0.902,255.0,22.8,-22.8,1.21,0.21,-0.08,1950.0,5346.0,160.0,-144.0,0.725,0.122,-0.052
1.0,1.213770423,0.5532,0.00939,-0.00939,1820.0,19.5,-19.5,0.78,0.2,-0.09,525.0,3292.0,44.0,-24.0,0.148,0.039,-0.017
1.0,0.453287416,0.4445,0.015,-0.015,1460.0,11.3,-11.3,0.76,0.19,-0.09,729.0,3292.0,44.0,-24.0,0.148,0.039,-0.017
0.0,10.81013273,4.4618,0.0115,-0.0115,6170.0,12.0,-12.0,13.95,4.3,-2.5,985.0,6211.0,167.0,-223.0,1.284,0.395,-0.23
1.0,1.865114193,0.4279,0.0221,-0.0221,1120.0,22.1,-22.1,0.66,0.17,-0.08,455.0,3292.0,44.0,-24.0,0.148,0.039,-0.017
0.0,3.273699006,3.07626,0.00742,-0.00742,6860.0,6.6,-6.6,22.36,7.31,-7.3,3060.0,10816.0,304.0,-457.0,2.493,0.814,-0.814
0.0,7.047103499,3.3208,0.0141,-0.0141,71300.0,326.0,-326.0,51.86,15.2,-6.52,955.0,5730.0,171.0,-206.0,1.035,0.304,-0.13
0.0,0.530300102,2.8502,0.0223,-0.0223,3040.0,17.9,-17.9,35.73,14.5,-3.23,2410.0,6184.0,179.0,-225.0,1.038,0.42,-0.094
0.0,1.073917869,2.4305,0.0247,-0.0247,1930.0,16.9,-16.9,33.01,10.6,-3.55,1794.0,5962.0,187.0,-208.0,0.959,0.308,-0.103
0.0,4.206096814,10.7381,0.0987,-0.0987,1300.0,10.5,-10.5,32.66,11.0,-3.64,1252.0,6306.0,168.0,-205.0,1.076,0.361,-0.12
0.0,19.56313723,6.8575,0.0461,-0.0461,5540.0,54.7,-54.7,9.73,2.69,-1.57,706.0,5766.0,173.0,-190.0,1.077,0.298,-0.174
0.0,2.227718792,4.9699,0.0472,-0.0472,1040.0,10.0,-10.0,8.88,2.8,-0.93,1400.0,6038.0,181.0,-199.0,0.922,0.291,-0.097
0.0,0.591914504,1.0225,0.0395,-0.0395,1060.0,25.3,-25.3,27.21,3.61,-1.96,1646.0,5122.0,184.0,-184.0,0.655,0.087,-0.047
1.0,36.7704935,4.42,0.105,-0.105,1350.0,34.0,-34.0,2.83,0.36,-0.25,437.0,5142.0,153.0,-153.0,0.755,0.097,-0.065
1.0,14.58932429,2.4184,0.0774,-0.0774,831.0,30.8,-30.8,2.32,0.3,-0.2,594.0,5142.0,153.0,-153.0,0.755,0.097,-0.065
1.0,0.764017553,1.103,0.143,-0.143,128.0,13.0,-13.0,0.86,0.12,-0.07,1589.0,5142.0,153.0,-153.0,0.755,0.097,-0.065
1.0,59.8780258,4.8027,0.0705,-0.0705,1420.0,32.3,-32.3,2.19,0.08,-0.14,273.0,4016.0,79.0,-79.0,0.599,0.023,-0.037
1.0,74.92768653,4.74,0.0776,-0.0776,4120.0,28.6,-28.6,6.39,0.7,-0.58,409.0,5618.0,112.0,-112.0,0.897,0.099,-0.081
1.0,150.0189511,4.3823,0.0486,-0.0486,4320.0,46.8,-46.8,32.6,3.6,-2.94,325.0,5618.0,112.0,-112.0,0.897,0.099,-0.081
1.0,2.613020421,1.9588,0.0542,-0.0542,600.0,22.3,-22.3,1.5,0.08,-0.13,713.0,3883.0,70.0,-85.0,0.517,0.029,-0.045
1.0,0.927859786,1.4279,0.0228,-0.0228,515.0,6.5,-6.5,1.79,0.16,-0.05,1361.0,4815.0,76.0,-86.0,0.699,0.065,-0.018
1.0,205.912735,9.992,0.153,-0.153,2380.0,53.9,-53.9,4.68,0.68,-0.32,298.0,5644.0,76.0,-84.0,0.969,0.142,-0.066
1.0,7.10695741,5.1462,0.0519,-0.0519,131.0,4.1,-4.1,1.72,0.11,-0.07,1157.0,5761.0,86.0,-69.0,1.518,0.092,-0.061
1.0,2.1395563,2.0678,0.0381,-0.0381,266.0,6.3,-6.3,1.76,0.27,-0.24,1425.0,5534.0,82.0,-74.0,1.08,0.165,-0.15
1.0,4.807103254,0.9393,0.0357,-0.0357,451.0,18.9,-18.9,2.96,0.45,-0.41,1088.0,5534.0,82.0,-74.0,1.08,0.165,-0.15
1.0,21.4054422,11.721,0.368,-0.368,409.0,7.5,-7.5,11.64,0.79,-1.71,1087.0,4838.0,65.0,-79.0,4.361,0.296,-0.641
1.0,10.5007712,14.522,0.281,-0.281,183.0,4.5,-4.5,5.68,0.38,-0.84,1378.0,4838.0,65.0,-79.0,4.361,0.296,-0.641
1.0,2.633852528,2.0206,0.0804,-0.0804,260.0,12.6,-12.6,1.38,0.07,-0.12,1131.0,5114.0,84.0,-76.0,0.878,0.044,-0.076
1.0,6.18670882,2.909,0.181,-0.181,203.0,15.4,-15.4,1.21,0.06,-0.1,851.0,5114.0,84.0,-76.0,0.878,0.044,-0.076
1.0,1.796320953,1.9139,0.0852,-0.0852,211.0,10.9,-10.9,1.2,0.12,-0.1,1367.0,5576.0,111.0,-111.0,0.829,0.086,-0.065
1.0,3.468073,2.361,0.108,-0.108,244.0,13.3,-13.3,1.29,0.13,-0.1,1098.0,5576.0,111.0,-111.0,0.829,0.086,-0.065
1.0,5.9142668,2.661,0.131,-0.131,253.0,15.8,-15.8,1.31,0.14,-0.1,919.0,5576.0,111.0,-111.0,0.829,0.086,-0.065
1.0,14.00640392,4.6919,0.0396,-0.0396,716.0,7.6,-7.6,3.11,0.45,-0.41,807.0,5788.0,116.0,-116.0,1.124,0.164,-0.148
1.0,3.546531809,2.2746,0.0765,-0.0765,443.0,18.9,-18.9,2.18,0.66,-0.23,1212.0,5993.0,190.0,-232.0,0.986,0.302,-0.101
1.0,5.70070626,1.6408,0.094,-0.094,380.0,27.9,-27.9,2.03,0.63,-0.2,1035.0,5993.0,190.0,-232.0,0.986,0.302,-0.101
1.0,20.8341497,4.522,0.139,-0.139,803.0,32.9,-32.9,2.26,0.17,-0.14,563.0,5296.0,106.0,-106.0,0.808,0.06,-0.049
1.0,7.0556584,3.0479,0.068,-0.068,706.0,23.4,-23.4,2.13,0.15,-0.13,808.0,5296.0,106.0,-106.0,0.808,0.06,-0.049
1.0,10.47548084,2.3024,0.051,-0.051,1070.0,29.4,-29.4,2.11,0.14,-0.07,540.0,4463.0,88.0,-88.0,0.611,0.041,-0.019
1.0,22.92886314,2.0831,0.0939,-0.0939,909.0,47.9,-47.9,2.08,0.14,-0.06,416.0,4463.0,88.0,-88.0,0.611,0.041,-0.019
1.0,77.4740991,4.168,0.125,-0.125,1540.0,60.9,-60.9,2.63,0.18,-0.08,277.0,4463.0,88.0,-88.0,0.611,0.041,-0.019
1.0,6.88595222,4.148,0.163,-0.163,429.0,13.6,-13.6,2.68,0.39,-0.31,946.0,5616.0,101.0,-101.0,0.999,0.142,-0.116
0.0,3.125814002,1.7895,0.0683,-0.0683,239.0,9.2,-9.2,1.88,0.61,-0.26,1460.0,6358.0,179.0,-246.0,1.181,0.381,-0.163
1.0,5.660669429,4.6483,0.0281,-0.0281,738.0,4.3,-4.3,3.24,0.5,-0.54,1115.0,5746.0,115.0,-103.0,1.173,0.178,-0.198
0.0,10.80487163,2.7215,0.0901,-0.0901,293.0,12.4,-12.4,1.71,0.51,-0.18,857.0,6092.0,168.0,-210.0,0.998,0.294,-0.105
1.0,13.71938426,5.5677,0.0723,-0.0723,316.0,7.6,-7.6,1.98,0.61,-0.22,864.0,6387.0,153.0,-211.0,1.105,0.345,-0.123
1.0,29.2214959,4.014,0.169,-0.169,394.0,28.5,-28.5,1.81,0.18,-0.14,539.0,5576.0,111.0,-111.0,0.829,0.086,-0.065
1.0,44.8520997,3.5729,0.0859,-0.0859,781.0,26.2,-26.2,3.35,0.51,-0.42,513.0,5514.0,74.0,-74.0,1.071,0.163,-0.134
1.0,20.34237838,2.3351,0.0764,-0.0764,565.0,22.6,-22.6,2.88,0.44,-0.36,667.0,5514.0,74.0,-74.0,1.071,0.163,-0.134
1.0,118.3786735,9.5574,0.0656,-0.0656,1080.0,13.0,-13.0,3.4,0.22,-0.22,376.0,5657.0,113.0,-101.0,1.046,0.068,-0.068
1.0,23.58444746,5.5545,0.085,-0.085,429.0,11.4,-11.4,3.0,0.47,-0.7,730.0,5655.0,113.0,-101.0,1.354,0.211,-0.317
1.0,11.97884409,3.751,0.119,-0.119,708.0,27.5,-27.5,2.11,0.15,-0.13,678.0,5296.0,106.0,-106.0,0.808,0.06,-0.049
1.0,3.71545593,2.558,0.117,-0.117,332.0,19.0,-19.0,1.46,0.11,-0.09,1001.0,5296.0,106.0,-106.0,0.808,0.06,-0.049
1.0,2.58083264,2.1729,0.097,-0.097,270.0,17.2,-17.2,1.31,0.09,-0.08,1130.0,5296.0,106.0,-106.0,0.808,0.06,-0.049
0.0,1.487084251,1.3233,0.0886,-0.0886,296.0,19.7,-19.7,1.6,0.41,-0.13,1462.0,5650.0,152.0,-169.0,0.876,0.22,-0.073
1.0,19.25404023,4.6509,0.0749,-0.0749,988.0,21.5,-21.5,3.04,0.88,-0.29,657.0,5798.0,156.0,-191.0,0.941,0.273,-0.091
1.0,15.0549356,4.801,0.195,-0.195,256.0,16.6,-16.6,1.6,0.22,-0.19,729.0,5616.0,101.0,-101.0,0.999,0.142,-0.116
1.0,2.92721119,2.545,0.123,-0.123,170.0,10.5,-10.5,1.29,0.18,-0.15,1258.0,5616.0,101.0,-101.0,0.999,0.142,-0.116
1.0,38.2856338,6.512,0.402,-0.402,323.0,24.1,-24.1,1.77,0.26,-0.2,534.0,5616.0,101.0,-101.0,0.999,0.142,-0.116
1.0,19.80787763,3.453,0.131,-0.131,616.0,35.6,-35.6,2.08,0.52,-0.18,624.0,5775.0,143.0,-172.0,0.84,0.212,-0.071
1.0,2.343230566,2.0424,0.0822,-0.0822,247.0,12.1,-12.1,1.18,0.04,-0.07,1054.0,4798.0,76.0,-86.0,0.782,0.027,-0.05
0.0,2.73987398,4.15886,0.00597,-0.00597,20600.0,17.7,-17.7,34.83,6.54,-11.2,2113.0,6520.0,162.0,-179.0,2.26,0.424,-0.727
0.0,5.801880653,4.2608,0.0133,-0.0133,41900.0,179.0,-179.0,19.91,5.67,-1.78,964.0,5845.0,185.0,-205.0,0.874,0.249,-0.078
0.0,85.34092607,10.6141,0.0135,-0.0135,51700.0,66.7,-66.7,1177.65,345.0,-115.0,409.0,6004.0,190.0,-232.0,0.898,0.263,-0.088
0.0,0.782045734,1.7945,0.0111,-0.0111,16200.0,73.4,-73.4,45.05,14.9,-4.98,2070.0,6113.0,183.0,-201.0,0.995,0.329,-0.11
1.0,10.1171684,4.6677,0.0684,-0.0684,289.0,6.6,-6.6,3.07,0.56,-0.67,1163.0,6306.0,81.0,-81.0,1.792,0.323,-0.394
1.0,19.12947603,3.9622,0.081,-0.081,451.0,16.1,-16.1,4.23,0.62,-1.06,817.0,5372.0,88.0,-64.0,1.71,0.249,-0.427
1.0,83.5781976,7.2487,0.098,-0.098,631.0,13.3,-13.3,6.63,0.88,-2.06,655.0,6056.0,81.0,-72.0,2.562,0.341,-0.795
1.0,6.1469956,3.3153,0.0999,-0.0999,250.0,11.0,-11.0,2.04,0.34,-0.27,1164.0,6110.0,79.0,-85.0,1.296,0.215,-0.176
0.0,0.522457732,0.8907,0.022,-0.022,144.0,4.2,-4.2,1.52,0.43,-0.19,2308.0,5991.0,162.0,-180.0,0.954,0.272,-0.117
1.0,54.1558384,4.432,0.201,-0.201,1110.0,40.7,-40.7,3.88,1.12,-0.38,466.0,5798.0,156.0,-191.0,0.941,0.273,-0.091
1.0,3.548465446,4.56904,0.00118,-0.00118,7250.0,3.3,-3.3,14.92,1.08,-1.31,1640.0,6290.0,125.0,-125.0,1.746,0.126,-0.154
1.0,11.1199028,3.3759,0.0372,-0.0372,636.0,7.3,-7.3,2.08,0.14,-0.09,649.0,5078.0,101.0,-101.0,0.766,0.052,-0.033
1.0,0.567856484,1.0258,0.0248,-0.0248,335.0,7.5,-7.5,1.55,0.07,-0.13,1848.0,5073.0,83.0,-76.0,0.853,0.039,-0.072
0.0,251.0597249,5.1095,0.0599,-0.0599,7420.0,79.4,-79.4,44.2,6.63,-5.99,301.0,5714.0,103.0,-114.0,1.086,0.163,-0.147
0.0,11.70219638,2.6658,0.084,-0.084,640.0,18.9,-18.9,16.15,3.82,-1.18,719.0,5758.0,155.0,-155.0,0.762,0.18,-0.056
1.0,40.7150498,8.587,0.11,-0.11,564.0,10.6,-10.6,2.2,0.65,-0.21,516.0,5968.0,161.0,-179.0,0.881,0.26,-0.081
1.0,10.44635944,2.749,0.122,-0.122,354.0,11.1,-11.1,2.18,0.64,-0.2,812.0,5968.0,161.0,-179.0,0.881,0.26,-0.081
1.0,2.508553286,2.2664,0.0736,-0.0736,212.0,9.0,-9.0,1.28,0.36,-0.13,1278.0,5814.0,139.0,-156.0,0.881,0.252,-0.084
1.0,13.75129636,3.853,0.104,-0.104,349.0,15.0,-15.0,1.66,0.47,-0.16,725.0,5814.0,139.0,-156.0,0.881,0.252,-0.084
0.0,0.885747456,4.4788,0.0361,-0.0361,895.0,5.5,-5.5,269.98,64.3,-150.0,4958.0,5487.0,120.0,-313.0,10.396,2.474,-5.773
0.0,3.611541977,8.6068,0.0642,-0.0642,2970.0,21.4,-21.4,28.07,3.61,-3.25,1005.0,5203.0,196.0,-179.0,0.802,0.103,-0.093
1.0,8.041347775,2.6332,0.0303,-0.0303,591.0,8.3,-8.3,1.29,0.08,-0.07,507.0,3980.0,79.0,-79.0,0.54,0.033,-0.033
0.0,5.082722475,5.9139,0.0494,-0.0494,1970.0,24.5,-24.5,4.4,0.0,0.0,1059.0,5780.0,,,1.0,,
0.0,9.991625291,3.8552,0.0235,-0.0235,3450.0,19.2,-19.2,38.93,11.0,-7.31,907.0,5874.0,158.0,-176.0,1.096,0.309,-0.206
1.0,8.57504983,8.653,0.151,-0.151,161.0,5.0,-5.0,4.26,0.25,-0.41,1374.0,4986.0,60.0,-67.0,3.464,0.197,-0.337
1.0,7.64970832,6.625,0.11,-0.11,55.4,2.0,-2.0,1.43,0.23,-0.31,1144.0,5855.0,105.0,-117.0,1.613,0.255,-0.351
1.0,10.30401132,4.2246,0.0419,-0.0419,316.0,6.0,-6.0,1.84,0.12,-0.12,849.0,5657.0,113.0,-101.0,1.046,0.068,-0.068
0.0,2.171827838,3.2205,0.0225,-0.0225,42100.0,176.0,-176.0,58.56,16.2,-6.44,1311.0,5650.0,186.0,-186.0,0.891,0.246,-0.098
1.0,3.016182013,2.8349,0.0793,-0.0793,223.0,8.1,-8.1,2.25,0.37,-0.45,1449.0,5611.0,84.0,-75.0,1.4,0.231,-0.283
1.0,6.8833761,2.2702,0.0718,-0.0718,458.0,18.8,-18.8,1.69,0.45,-0.13,857.0,5679.0,152.0,-152.0,0.794,0.207,-0.065
0.0,0.833980196,1.756,0.279,-0.279,261.0,9.4,-9.4,1.45,0.43,-0.14,1816.0,5747.0,154.0,-171.0,0.871,0.256,-0.085
0.0,1.926353494,2.5305,0.0698,-0.0698,185.0,6.0,-6.0,1.33,0.37,-0.15,1484.0,6063.0,163.0,-181.0,0.899,0.245,-0.105
0.0,0.890737359,1.9257,0.076,-0.076,196.0,6.3,-6.3,20.57,5.89,-4.42,2022.0,5687.0,154.0,-171.0,1.169,0.335,-0.251
1.0,5.41908491,2.3379,0.0867,-0.0867,231.0,12.4,-12.4,1.38,0.39,-0.13,989.0,5814.0,139.0,-156.0,0.881,0.252,-0.084
1.0,7.01733571,3.567,0.18,-0.18,256.0,18.2,-18.2,1.61,0.5,-0.2,984.0,6052.0,163.0,-199.0,0.967,0.304,-0.121
1.0,6.91134223,5.6743,0.0788,-0.0788,202.0,5.2,-5.2,1.9,0.35,-0.37,1086.0,5685.0,114.0,-103.0,1.35,0.242,-0.266
1.0,394.6249514,24.108,0.107,-0.107,2010.0,10.1,-10.1,7.79,1.27,-1.9,325.0,5910.0,107.0,-119.0,1.727,0.281,-0.422
1.0,7.19304935,3.407,0.108,-0.108,255.0,15.5,-15.5,1.59,0.49,-0.17,995.0,6185.0,174.0,-218.0,0.991,0.306,-0.102
1.0,86.64764448,4.2326,0.0174,-0.0174,7310.0,35.2,-35.2,9.4,1.33,-1.33,419.0,5522.0,75.0,-83.0,1.12,0.158,-0.158
1.0,36.33750453,7.06,0.161,-0.161,2830.0,32.5,-32.5,5.3,1.38,-0.46,513.0,5717.0,156.0,-173.0,0.884,0.23,-0.077
1.0,14.64613058,5.688,0.135,-0.135,594.0,21.5,-21.5,2.22,0.58,-0.19,694.0,5717.0,156.0,-173.0,0.884,0.23,-0.077
1.0,148.272013,4.192,0.174,-0.174,1710.0,84.9,-84.9,4.3,1.12,-0.38,321.0,5717.0,156.0,-173.0,0.884,0.23,-0.077
0.0,1.506507172,4.5346,0.0719,-0.0719,881.0,12.0,-12.0,13.4,0.79,-0.99,801.0,3755.0,59.0,-66.0,0.473,0.028,-0.035
0.0,1.634614356,3.4422,0.0153,-0.0153,19800.0,66.0,-66.0,44.22,14.4,-4.79,1611.0,6121.0,191.0,-212.0,0.97,0.316,-0.105
0.0,16.02501898,3.8828,0.015,-0.015,29100.0,132.0,-132.0,1069.01,278.0,-92.1,657.0,5776.0,190.0,-190.0,0.789,0.205,-0.068
1.0,10.50682978,3.7769,0.0353,-0.0353,13400.0,45.2,-45.2,9.01,1.2,-0.7,668.0,5127.0,185.0,-185.0,0.782,0.104,-0.061
0.0,0.711966971,2.0221,0.00774,-0.00774,6230.0,19.4,-19.4,33.34,6.95,-4.66,1855.0,5486.0,179.0,-162.0,0.83,0.173,-0.116
0.0,17.72724392,4.1073,0.0404,-0.0404,16900.0,249.0,-249.0,14.77,4.91,-1.65,741.0,6181.0,197.0,-240.0,1.006,0.335,-0.112
1.0,321.2124365,4.012,0.165,-0.165,2360.0,33.2,-33.2,7.25,1.16,-1.17,310.0,6018.0,120.0,-120.0,1.286,0.207,-0.207
0.0,7.13895376,4.568,0.201,-0.201,254.0,9.3,-9.3,49.96,11.2,-20.7,1622.0,7131.0,225.0,-300.0,2.145,0.479,-0.889
0.0,4.4645454,2.8823,0.0781,-0.0781,194.0,6.1,-6.1,3.07,0.75,-1.37,1601.0,6093.0,195.0,-195.0,1.985,0.479,-0.89
1.0,11.29689442,4.623,0.149,-0.149,199.0,10.9,-10.9,1.74,0.28,-0.15,907.0,6096.0,79.0,-85.0,1.176,0.19,-0.102
0.0,19.30112039,6.0752,0.0887,-0.0887,232.0,5.4,-5.4,1.66,0.21,-0.2,669.0,5687.0,114.0,-102.0,0.943,0.122,-0.111
0.0,1.20320092,1.9197,0.0108,-0.0108,2810.0,13.5,-13.5,49.25,8.83,-8.84,2124.0,6218.0,124.0,-137.0,1.349,0.242,-0.242
1.0,5.968724048,3.651,0.029,-0.029,511.0,5.3,-5.3,3.26,0.58,-0.58,1251.0,6122.0,136.0,-124.0,1.439,0.257,-0.257
0.0,10.9802462,3.74464,0.0034,-0.0034,50100.0,44.7,-44.7,21.94,5.82,-2.91,821.0,5952.0,159.0,-159.0,0.897,0.238,-0.119
1.0,2.144632238,6.2701,0.0362,-0.0362,19800.0,76.9,-76.9,59.19,18.0,-12.0,1736.0,6296.0,175.0,-219.0,1.305,0.396,-0.264
0.0,27.32204488,5.6716,0.00279,-0.00279,77500.0,25.7,-25.7,21.58,4.72,-1.91,531.0,5620.0,152.0,-152.0,0.772,0.169,-0.068
0.0,1.152216965,2.2245,0.0755,-0.0755,12100.0,167.0,-167.0,187.73,50.9,-50.9,5283.0,5560.0,268.0,-1005.0,15.113,4.094,-4.094
0.0,5.2972293,3.799,0.474,-0.474,1210.0,61.0,-61.0,47.7,10.6,-10.6,2867.0,4631.0,92.0,-115.0,14.296,3.167,-3.167
1.0,133.460999,11.4997,0.0691,-0.0691,5030.0,32.4,-32.4,11.21,1.72,-2.59,433.0,5588.0,83.0,-75.0,1.593,0.245,-0.368
1.0,5.188563677,2.3683,0.0297,-0.0297,359.0,7.0,-7.0,1.0,0.07,-0.06,586.0,3980.0,79.0,-79.0,0.54,0.033,-0.033
1.0,15.19423359,3.106,0.125,-0.125,368.0,22.5,-22.5,3.69,0.57,-0.85,893.0,5588.0,83.0,-75.0,1.593,0.245,-0.368
0.0,14.17098745,3.4804,0.0422,-0.0422,3070.0,37.9,-37.9,4.19,0.52,-0.39,608.0,5107.0,179.0,-179.0,0.777,0.097,-0.073
0.0,31.9734169,13.262,0.228,-0.228,1410.0,26.0,-26.0,24.1,2.15,-1.59,442.0,4931.0,148.0,-148.0,0.774,0.069,-0.051
1.0,3.990105908,2.4108,0.0414,-0.0414,6150.0,32.5,-32.5,7.45,2.18,-0.73,1124.0,5926.0,166.0,-228.0,0.913,0.267,-0.089
0.0,0.52205862,2.0847,0.0194,-0.0194,1380.0,10.1,-10.1,27.16,5.14,-3.15,2022.0,5359.0,176.0,-160.0,0.878,0.166,-0.102
1.0,10.03538181,3.4062,0.0265,-0.0265,2830.0,21.7,-21.7,4.42,1.13,-0.38,786.0,5813.0,157.0,-174.0,0.833,0.213,-0.071
0.0,53.10094262,2.2868,0.00566,-0.00566,20000.0,25.2,-25.2,24.02,2.89,-2.89,464.0,5465.0,109.0,-98.0,0.973,0.117,-0.117
0.0,5.80181368,4.119,0.156,-0.156,270.0,8.4,-8.4,4.52,0.97,-2.28,1491.0,6020.0,183.0,-183.0,2.097,0.453,-1.057
0.0,15.6402515,6.222,0.388,-0.388,800.0,49.5,-49.5,18.11,2.85,-2.32,640.0,5346.0,204.0,-185.0,0.826,0.13,-0.106
0.0,0.691666384,1.9603,0.0935,-0.0935,35.6,2.0,-2.0,0.58,0.08,-0.07,2031.0,5687.0,114.0,-102.0,0.943,0.122,-0.111
1.0,5.62154315,2.4143,0.0514,-0.0514,172.0,5.7,-5.7,1.37,0.17,-0.12,992.0,5637.0,101.0,-112.0,0.96,0.124,-0.083
0.0,1.074106954,1.9797,0.0519,-0.0519,64.5,1.6,-1.6,0.52,0.04,-0.01,1255.0,4699.0,75.0,-84.0,0.676,0.053,-0.021
0.0,5.117401517,4.3056,0.0151,-0.0151,62900.0,200.0,-200.0,28.41,9.19,-3.08,1130.0,6161.0,171.0,-236.0,1.053,0.341,-0.114
0.0,4.20233673,3.6973,0.0213,-0.0213,46000.0,218.0,-218.0,23.53,7.71,-3.31,1246.0,6185.0,194.0,-259.0,1.094,0.358,-0.154
1.0,8.50698069,2.938,0.109,-0.109,296.0,16.5,-16.5,1.9,0.53,-0.29,900.0,5822.0,157.0,-192.0,0.986,0.276,-0.148
0.0,15.60865244,6.26,0.2,-0.2,311.0,8.9,-8.9,6.17,0.97,-2.25,1419.0,8014.0,221.0,-347.0,2.43,0.38,-0.888
1.0,0.669310092,1.6274,0.0254,-0.0254,132.0,2.1,-2.1,1.13,0.16,-0.09,1983.0,5475.0,109.0,-109.0,1.003,0.137,-0.08
0.0,4.494498254,1.9742,0.0731,-0.0731,248.0,7.7,-7.7,62.11,11.1,-19.1,1667.0,5117.0,124.0,-195.0,3.403,0.609,-1.045
1.0,44.9306706,6.539,0.123,-0.123,438.0,14.8,-14.8,2.49,0.44,-0.15,565.0,6121.0,97.0,-146.0,1.164,0.207,-0.069
1.0,14.13175309,4.0136,0.0822,-0.0822,1030.0,29.7,-29.7,3.02,0.76,-0.25,675.0,5616.0,169.0,-169.0,0.822,0.207,-0.069
0.0,1.061934816,3.2551,0.0625,-0.0625,437.0,7.3,-7.3,25.72,6.35,-2.13,1660.0,5730.0,156.0,-173.0,0.87,0.215,-0.072
1.0,11.41926141,3.9908,0.0545,-0.0545,916.0,18.1,-18.1,1.48,0.16,-0.23,419.0,3823.0,167.0,-184.0,0.492,0.054,-0.074
0.0,5.93821065,2.5128,0.0954,-0.0954,523.0,18.5,-18.5,61.63,17.2,-5.73,996.0,6123.0,164.0,-200.0,0.85,0.237,-0.079
0.0,0.655001616,1.8136,0.0253,-0.0253,271.0,3.2,-3.2,31.77,6.82,-10.2,3162.0,6426.0,173.0,-192.0,2.089,0.449,-0.673
1.0,33.1996355,5.022,0.116,-0.116,1110.0,39.9,-39.9,2.85,0.15,-0.25,485.0,5102.0,76.0,-84.0,0.88,0.049,-0.077
0.0,8.65306587,4.486,0.146,-0.146,1050.0,29.2,-29.2,19.78,1.43,-1.74,633.0,4641.0,139.0,-125.0,0.694,0.05,-0.061
1.0,19.30581662,4.2902,0.0808,-0.0808,709.0,20.7,-20.7,4.0,0.62,-0.93,815.0,5661.0,85.0,-77.0,1.522,0.236,-0.353
0.0,3.221785738,3.3411,0.0165,-0.0165,46400.0,241.0,-241.0,25.03,7.84,-3.36,1357.0,6250.0,169.0,-206.0,1.041,0.326,-0.14
0.0,0.6243875,1.92102,0.0026,-0.0026,36900.0,62.4,-62.4,29.45,2.05,-2.05,1639.0,5211.0,156.0,-172.0,0.618,0.043,-0.043
0.0,18.61009258,4.98308,0.00517,-0.00517,50800.0,39.2,-39.2,55.23,15.3,-5.08,686.0,6077.0,164.0,-200.0,0.891,0.247,-0.082
1.0,13.22175358,2.7884,0.0322,-0.0322,877.0,11.0,-11.0,2.38,0.18,-0.12,640.0,5211.0,103.0,-103.0,0.799,0.06,-0.038
0.0,1.137525054,2.68228,0.00463,-0.00463,18000.0,21.7,-21.7,42.74,12.2,-5.2,1746.0,5912.0,160.0,-178.0,0.937,0.267,-0.114
0.0,23.79993927,5.02319,0.00348,-0.00348,60200.0,23.5,-23.5,51.74,15.6,-5.56,637.0,5934.0,160.0,-178.0,0.957,0.288,-0.103
1.0,7.16893064,4.6766,0.0866,-0.0866,113.0,3.4,-3.4,1.61,0.31,-0.28,1187.0,6221.0,113.0,-138.0,1.458,0.281,-0.255
0.0,1.22775877,2.7545,0.0182,-0.0182,46100.0,195.0,-195.0,48.79,16.4,-5.46,1859.0,6207.0,150.0,-206.0,1.044,0.35,-0.117
0.0,40.24649897,6.0203,0.0172,-0.0172,159000.0,421.0,-421.0,97.54,26.0,-31.7,768.0,6594.0,187.0,-234.0,1.691,0.45,-0.55
0.0,2.27999662,5.7777,0.0362,-0.0362,12800.0,51.5,-51.5,20.74,5.52,-6.75,2000.0,6594.0,187.0,-234.0,1.691,0.45,-0.55
0.0,2.48658617,2.7189,0.0394,-0.0394,42100.0,549.0,-549.0,24.39,7.64,-3.28,1461.0,5892.0,174.0,-208.0,1.198,0.375,-0.161
1.0,5.729317577,1.1816,0.0247,-0.0247,865.0,17.7,-17.7,2.41,0.38,-0.2,850.0,5320.0,159.0,-143.0,0.786,0.122,-0.066
1.0,11.77613232,2.8971,0.0261,-0.0261,1430.0,9.6,-9.6,2.08,0.13,-0.12,446.0,3980.0,79.0,-79.0,0.54,0.033,-0.033
1.0,11.60908533,2.2603,0.0523,-0.0523,489.0,15.9,-15.9,1.71,0.26,-0.15,671.0,5320.0,159.0,-143.0,0.786,0.122,-0.066
0.0,0.530967162,3.3659,0.0493,-0.0493,245.0,2.6,-2.6,23.72,13.2,-3.3,2704.0,6449.0,163.0,-208.0,1.193,0.663,-0.166
1.0,40.05881661,5.595,0.108,-0.108,1240.0,22.4,-22.4,3.43,0.98,-0.31,489.0,5668.0,152.0,-169.0,0.868,0.248,-0.078
1.0,6.09747233,3.431,0.158,-0.158,218.0,14.2,-14.2,2.22,0.34,-0.52,1197.0,5661.0,85.0,-77.0,1.522,0.236,-0.353
1.0,56.637918,6.172,0.26,-0.26,590.0,30.8,-30.8,3.68,0.57,-0.85,570.0,5661.0,85.0,-77.0,1.522,0.236,-0.353
